isoform	tau	group
ENSRNOT00000010425	1.86E-05	10835
ENSRNOT00000068152	1.86E-05	24282
ENSRNOT00000011312	1.86E-05	23305
ENSRNOT00000021562	1.86E-05	21129
ENSRNOT00000059031	1.86E-05	9375
ENSRNOT00000068566	1.86E-05	21133
ENSRNOT00000017907	1.86E-05	5262
ENSRNOT00000029570	1.86E-05	20233
ENSRNOT00000021534	1.86E-05	21400
ENSRNOT00000012868	1.87E-05	7358
ENSRNOT00000050885	1.87E-05	9909
ENSRNOT00000021228	1.87E-05	21884
ENSRNOT00000013519	1.87E-05	5484
ENSRNOT00000047511	1.87E-05	19757
ENSRNOT00000064009	1.87E-05	8064
ENSRNOT00000036068	1.87E-05	23312
ENSRNOT00000027582	1.87E-05	4920
ENSRNOT00000003907	1.87E-05	11872
ENSRNOT00000012820	1.87E-05	6554
ENSRNOT00000023709	1.87E-05	17768
ENSRNOT00000017485	1.87E-05	20060
ENSRNOT00000041219	1.87E-05	24121
ENSRNOT00000020388	1.87E-05	2
ENSRNOT00000033316	1.87E-05	9155
ENSRNOT00000026916	1.87E-05	10832
ENSRNOT00000041099	1.87E-05	20627
ENSRNOT00000035100	1.87E-05	24662
ENSRNOT00000029391	1.87E-05	12175
ENSRNOT00000025784	1.87E-05	1007
ENSRNOT00000002520	1.87E-05	1753
ENSRNOT00000010163	1.87E-05	13968
ENSRNOT00000049937	1.87E-05	2772
ENSRNOT00000002979	1.87E-05	15164
ENSRNOT00000064700	1.87E-05	6838
ENSRNOT00000065966	1.88E-05	10293
ENSRNOT00000008819	1.88E-05	3307
ENSRNOT00000006395	1.88E-05	6708
ENSRNOT00000056815	1.88E-05	3096
ENSRNOT00000065648	1.88E-05	5844
ENSRNOT00000003933	1.88E-05	11729
ENSRNOT00000007185	1.88E-05	18881
ENSRNOT00000023677	1.88E-05	18271
ENSRNOT00000011019	1.88E-05	23599
ENSRNOT00000066200	1.88E-05	11858
ENSRNOT00000000447	1.88E-05	19456
ENSRNOT00000037164	1.88E-05	9448
ENSRNOT00000019966	1.88E-05	13332
ENSRNOT00000006440	1.88E-05	6803
ENSRNOT00000001438	1.88E-05	5643
ENSRNOT00000046847	1.88E-05	4368
ENSRNOT00000024347	1.88E-05	4632
ENSRNOT00000038912	1.88E-05	8235
ENSRNOT00000006365	1.88E-05	6727
ENSRNOT00000064777	1.88E-05	17683
ENSRNOT00000031103	1.88E-05	14139
ENSRNOT00000001715	1.88E-05	4655
ENSRNOT00000020560	1.89E-05	551
ENSRNOT00000048417	1.89E-05	2725
ENSRNOT00000061168	1.89E-05	21569
ENSRNOT00000005366	1.89E-05	21360
ENSRNOT00000002072	1.89E-05	3219
ENSRNOT00000017640	1.89E-05	16551
ENSRNOT00000068457	1.89E-05	4337
ENSRNOT00000024568	1.89E-05	4359
ENSRNOT00000030290	1.89E-05	368
ENSRNOT00000034921	1.89E-05	4123
ENSRNOT00000038511	1.89E-05	9260
ENSRNOT00000030485	1.89E-05	367
ENSRNOT00000007492	1.89E-05	19235
ENSRNOT00000027125	1.89E-05	6447
ENSRNOT00000060219	1.89E-05	14186
ENSRNOT00000064638	1.89E-05	21134
ENSRNOT00000013299	1.89E-05	2080
ENSRNOT00000030841	1.89E-05	21548
ENSRNOT00000036931	1.89E-05	5656
ENSRNOT00000026854	1.89E-05	4581
ENSRNOT00000004204	1.89E-05	125
ENSRNOT00000024707	1.89E-05	3806
ENSRNOT00000031808	1.89E-05	10495
ENSRNOT00000036195	1.90E-05	7350
ENSRNOT00000002354	1.90E-05	2266
ENSRNOT00000068203	1.90E-05	157
ENSRNOT00000019964	1.90E-05	11774
ENSRNOT00000024290	1.90E-05	4883
ENSRNOT00000026331	1.90E-05	12965
ENSRNOT00000019539	1.90E-05	13311
ENSRNOT00000000308	1.90E-05	19990
ENSRNOT00000011814	1.90E-05	24153
ENSRNOT00000064257	1.90E-05	7618
ENSRNOT00000028546	1.90E-05	16354
ENSRNOT00000008560	1.90E-05	3415
ENSRNOT00000031530	1.90E-05	23858
ENSRNOT00000018554	1.90E-05	2588
ENSRNOT00000031045	1.90E-05	10881
ENSRNOT00000050727	1.90E-05	13867
ENSRNOT00000051930	1.90E-05	7040
ENSRNOT00000023511	1.91E-05	5062
ENSRNOT00000024352	1.91E-05	15663
ENSRNOT00000061166	1.91E-05	21573
ENSRNOT00000000483	1.91E-05	19100
ENSRNOT00000018688	1.91E-05	2640
ENSRNOT00000004113	1.91E-05	492
ENSRNOT00000067166	1.91E-05	14012
ENSRNOT00000056843	1.91E-05	612
ENSRNOT00000027061	1.91E-05	10517
ENSRNOT00000021040	1.91E-05	5823
ENSRNOT00000027611	1.91E-05	4911
ENSRNOT00000018913	1.91E-05	1251
ENSRNOT00000018369	1.91E-05	2185
ENSRNOT00000028888	1.91E-05	15322
ENSRNOT00000014583	1.91E-05	24061
ENSRNOT00000005280	1.91E-05	21362
ENSRNOT00000049573	1.91E-05	17666
ENSRNOT00000041208	1.91E-05	11123
ENSRNOT00000014479	1.91E-05	22398
ENSRNOT00000020451	1.91E-05	24674
ENSRNOT00000000828	1.91E-05	18133
ENSRNOT00000039423	1.91E-05	20982
ENSRNOT00000057751	1.92E-05	1194
ENSRNOT00000012842	1.92E-05	6945
ENSRNOT00000027575	1.92E-05	4915
ENSRNOT00000017296	1.92E-05	23931
ENSRNOT00000058652	1.92E-05	4939
ENSRNOT00000048764	1.92E-05	19575
ENSRNOT00000038802	1.92E-05	21797
ENSRNOT00000013372	1.92E-05	5010
ENSRNOT00000002800	1.92E-05	15629
ENSRNOT00000060420	1.92E-05	23433
ENSRNOT00000012261	1.92E-05	23002
ENSRNOT00000032202	1.92E-05	20618
ENSRNOT00000040475	1.92E-05	6404
ENSRNOT00000042978	1.92E-05	6107
ENSRNOT00000010598	1.92E-05	24558
ENSRNOT00000011513	1.92E-05	22929
ENSRNOT00000056965	1.92E-05	8447
ENSRNOT00000004293	1.92E-05	53
ENSRNOT00000010817	1.92E-05	24014
ENSRNOT00000022862	1.92E-05	6264
ENSRNOT00000014044	1.92E-05	217
ENSRNOT00000026582	1.92E-05	20483
ENSRNOT00000034477	1.93E-05	5555
ENSRNOT00000059111	1.93E-05	12336
ENSRNOT00000019886	1.93E-05	12340
ENSRNOT00000057116	1.93E-05	2581
ENSRNOT00000068029	1.93E-05	20354
ENSRNOT00000028047	1.93E-05	3366
ENSRNOT00000005035	1.93E-05	22681
ENSRNOT00000046663	1.93E-05	3305
ENSRNOT00000015969	1.93E-05	6963
ENSRNOT00000039215	1.93E-05	9055
ENSRNOT00000033373	1.93E-05	17598
ENSRNOT00000015044	1.93E-05	10927
ENSRNOT00000065166	1.93E-05	4537
ENSRNOT00000031583	1.93E-05	12540
ENSRNOT00000021217	1.93E-05	23092
ENSRNOT00000033525	1.93E-05	18999
ENSRNOT00000022069	1.93E-05	8118
ENSRNOT00000019685	1.93E-05	15233
ENSRNOT00000036115	1.94E-05	15587
ENSRNOT00000025553	1.94E-05	2397
ENSRNOT00000056075	1.94E-05	13520
ENSRNOT00000031786	1.94E-05	7211
ENSRNOT00000014078	1.94E-05	23617
ENSRNOT00000039232	1.94E-05	16910
ENSRNOT00000036306	1.94E-05	6755
ENSRNOT00000012530	1.94E-05	9508
ENSRNOT00000037375	1.94E-05	13980
ENSRNOT00000023436	1.94E-05	7883
ENSRNOT00000005518	1.94E-05	21233
ENSRNOT00000015366	1.94E-05	8500
ENSRNOT00000017342	1.94E-05	19470
ENSRNOT00000066816	1.94E-05	16161
ENSRNOT00000013908	1.94E-05	1202
ENSRNOT00000045415	1.94E-05	20202
ENSRNOT00000040740	1.94E-05	11413
ENSRNOT00000037684	1.94E-05	18113
ENSRNOT00000050543	1.94E-05	14419
ENSRNOT00000037510	1.95E-05	16898
ENSRNOT00000006780	1.95E-05	5816
ENSRNOT00000018295	1.95E-05	3053
ENSRNOT00000007558	1.95E-05	19279
ENSRNOT00000003544	1.95E-05	12863
ENSRNOT00000045193	1.95E-05	15810
ENSRNOT00000007773	1.95E-05	15887
ENSRNOT00000065105	1.95E-05	9794
ENSRNOT00000002888	1.95E-05	15252
ENSRNOT00000004676	1.95E-05	23510
ENSRNOT00000014738	1.95E-05	21989
ENSRNOT00000056556	1.95E-05	4010
ENSRNOT00000028290	1.95E-05	2442
ENSRNOT00000048784	1.95E-05	7863
ENSRNOT00000023137	1.95E-05	6733
ENSRNOT00000065043	1.95E-05	532
ENSRNOT00000037061	1.95E-05	23917
ENSRNOT00000065108	1.95E-05	4758
ENSRNOT00000009115	1.95E-05	1097
ENSRNOT00000013022	1.95E-05	15066
ENSRNOT00000066572	1.95E-05	3793
ENSRNOT00000004083	1.95E-05	535
ENSRNOT00000001668	1.96E-05	4706
ENSRNOT00000001600	1.96E-05	6281
ENSRNOT00000024366	1.96E-05	4463
ENSRNOT00000019075	1.96E-05	14689
ENSRNOT00000027802	1.96E-05	3982
ENSRNOT00000005260	1.96E-05	21329
ENSRNOT00000052231	1.96E-05	8157
ENSRNOT00000026077	1.96E-05	18783
ENSRNOT00000007403	1.96E-05	17945
ENSRNOT00000045749	1.96E-05	4752
ENSRNOT00000015432	1.96E-05	14840
ENSRNOT00000061249	1.96E-05	13979
ENSRNOT00000008127	1.96E-05	3991
ENSRNOT00000038281	1.96E-05	6683
ENSRNOT00000035174	1.96E-05	6591
ENSRNOT00000023473	1.96E-05	5803
ENSRNOT00000065435	1.96E-05	5038
ENSRNOT00000015923	1.96E-05	6859
ENSRNOT00000048074	1.96E-05	16181
ENSRNOT00000002862	1.96E-05	15264
ENSRNOT00000015021	1.96E-05	22787
ENSRNOT00000051458	1.96E-05	17378
ENSRNOT00000025812	1.96E-05	14511
ENSRNOT00000066303	1.97E-05	24407
ENSRNOT00000057395	1.97E-05	14233
ENSRNOT00000065870	1.97E-05	3357
ENSRNOT00000000074	1.97E-05	21008
ENSRNOT00000013078	1.97E-05	5528
ENSRNOT00000026303	1.97E-05	13072
ENSRNOT00000023527	1.97E-05	19157
ENSRNOT00000067907	1.97E-05	21697
ENSRNOT00000059570	1.97E-05	3878
ENSRNOT00000057929	1.97E-05	18445
ENSRNOT00000023903	1.97E-05	16774
ENSRNOT00000017139	1.97E-05	19093
ENSRNOT00000028547	1.97E-05	16353
ENSRNOT00000016580	1.97E-05	19055
ENSRNOT00000029204	1.97E-05	16597
ENSRNOT00000059686	1.97E-05	13817
ENSRNOT00000030885	1.97E-05	21322
ENSRNOT00000057407	1.98E-05	21471
ENSRNOT00000006855	1.98E-05	19370
ENSRNOT00000021362	1.98E-05	21895
ENSRNOT00000018071	1.98E-05	3643
ENSRNOT00000065547	1.98E-05	20801
ENSRNOT00000031989	1.98E-05	20955
ENSRNOT00000007754	1.98E-05	15907
ENSRNOT00000015077	1.98E-05	9623
ENSRNOT00000015090	1.98E-05	9585
ENSRNOT00000028779	1.98E-05	15782
ENSRNOT00000018508	1.98E-05	2181
ENSRNOT00000036781	1.98E-05	13435
ENSRNOT00000021182	1.98E-05	21824
ENSRNOT00000000728	1.98E-05	18525
ENSRNOT00000011392	1.98E-05	22410
ENSRNOT00000018367	1.98E-05	2246
ENSRNOT00000064284	1.99E-05	21686
ENSRNOT00000001939	1.99E-05	3734
ENSRNOT00000021309	1.99E-05	22732
ENSRNOT00000064860	1.99E-05	12416
ENSRNOT00000015257	1.99E-05	9620
ENSRNOT00000041665	1.99E-05	18645
ENSRNOT00000006307	1.99E-05	9784
ENSRNOT00000065002	1.99E-05	330
ENSRNOT00000027362	1.99E-05	5931
ENSRNOT00000010020	1.99E-05	13144
ENSRNOT00000010397	1.99E-05	10864
ENSRNOT00000014261	1.99E-05	23753
ENSRNOT00000028218	1.99E-05	2805
ENSRNOT00000055448	1.99E-05	14069
ENSRNOT00000055922	1.99E-05	3703
ENSRNOT00000034638	1.99E-05	22380
ENSRNOT00000025728	1.99E-05	15708
ENSRNOT00000020750	1.99E-05	24263
ENSRNOT00000018880	1.99E-05	15447
ENSRNOT00000004722	2.00E-05	23578
ENSRNOT00000066927	2.00E-05	1918
ENSRNOT00000002510	2.00E-05	1765
ENSRNOT00000025026	2.00E-05	2501
ENSRNOT00000066865	2.00E-05	7635
ENSRNOT00000050930	2.00E-05	24418
ENSRNOT00000003193	2.00E-05	14296
ENSRNOT00000023838	2.00E-05	9362
ENSRNOT00000024126	2.00E-05	16807
ENSRNOT00000067665	2.00E-05	7389
ENSRNOT00000046369	2.00E-05	15716
ENSRNOT00000004740	2.00E-05	23150
ENSRNOT00000068020	2.00E-05	24497
ENSRNOT00000019652	2.01E-05	14687
ENSRNOT00000036223	2.01E-05	12496
ENSRNOT00000006063	2.01E-05	8243
ENSRNOT00000027351	2.01E-05	5952
ENSRNOT00000007430	2.01E-05	18431
ENSRNOT00000005033	2.01E-05	22259
ENSRNOT00000013738	2.01E-05	347
ENSRNOT00000019403	2.01E-05	15461
ENSRNOT00000047792	2.01E-05	8685
ENSRNOT00000027290	2.01E-05	6027
ENSRNOT00000032525	2.01E-05	3050
ENSRNOT00000001371	2.01E-05	5747
ENSRNOT00000021685	2.01E-05	6465
ENSRNOT00000042166	2.01E-05	15947
ENSRNOT00000031510	2.01E-05	3596
ENSRNOT00000010739	2.01E-05	24166
ENSRNOT00000026428	2.02E-05	12906
ENSRNOT00000018022	2.02E-05	4054
ENSRNOT00000064903	2.02E-05	1851
ENSRNOT00000046438	2.02E-05	4754
ENSRNOT00000018936	2.02E-05	15563
ENSRNOT00000008889	2.02E-05	1432
ENSRNOT00000019862	2.02E-05	12856
ENSRNOT00000038736	2.02E-05	4135
ENSRNOT00000044487	2.02E-05	18882
ENSRNOT00000029335	2.02E-05	1248
ENSRNOT00000000036	2.02E-05	21086
ENSRNOT00000010278	2.02E-05	11573
ENSRNOT00000005273	2.02E-05	23172
ENSRNOT00000018293	2.02E-05	3135
ENSRNOT00000039273	2.02E-05	7784
ENSRNOT00000044219	2.02E-05	11982
ENSRNOT00000001921	2.02E-05	3743
ENSRNOT00000001210	2.03E-05	16660
ENSRNOT00000063841	2.03E-05	16151
ENSRNOT00000050865	2.03E-05	10117
ENSRNOT00000032563	2.03E-05	23609
ENSRNOT00000065753	2.03E-05	16960
ENSRNOT00000037338	2.03E-05	414
ENSRNOT00000044545	2.03E-05	13869
ENSRNOT00000038993	2.03E-05	9715
ENSRNOT00000062050	2.03E-05	15542
ENSRNOT00000024174	2.03E-05	15741
ENSRNOT00000064515	2.03E-05	1060
ENSRNOT00000026252	2.03E-05	13121
ENSRNOT00000007428	2.03E-05	18447
ENSRNOT00000056551	2.03E-05	4011
ENSRNOT00000014030	2.03E-05	24189
ENSRNOT00000002083	2.04E-05	18033
ENSRNOT00000012204	2.04E-05	20904
ENSRNOT00000060143	2.04E-05	20162
ENSRNOT00000015471	2.04E-05	9089
ENSRNOT00000011008	2.04E-05	24039
ENSRNOT00000067655	2.04E-05	24488
ENSRNOT00000013114	2.04E-05	6887
ENSRNOT00000065586	2.04E-05	9186
ENSRNOT00000008537	2.04E-05	2897
ENSRNOT00000060669	2.04E-05	21264
ENSRNOT00000066472	2.04E-05	4549
ENSRNOT00000033495	2.04E-05	566
ENSRNOT00000038517	2.04E-05	13482
ENSRNOT00000021926	2.05E-05	8881
ENSRNOT00000000750	2.05E-05	18192
ENSRNOT00000001053	2.05E-05	17184
ENSRNOT00000009326	2.05E-05	14921
ENSRNOT00000007016	2.05E-05	19328
ENSRNOT00000057238	2.05E-05	3229
ENSRNOT00000019258	2.05E-05	14226
ENSRNOT00000060432	2.05E-05	12015
ENSRNOT00000001700	2.05E-05	4676
ENSRNOT00000041238	2.05E-05	5340
ENSRNOT00000010762	2.05E-05	10510
ENSRNOT00000040894	2.05E-05	16673
ENSRNOT00000057971	2.05E-05	9395
ENSRNOT00000012280	2.05E-05	9569
ENSRNOT00000036162	2.05E-05	14451
ENSRNOT00000067295	2.05E-05	20043
ENSRNOT00000037809	2.05E-05	16899
ENSRNOT00000036504	2.05E-05	24677
ENSRNOT00000061229	2.05E-05	16648
ENSRNOT00000046126	2.05E-05	12991
ENSRNOT00000054924	2.06E-05	17996
ENSRNOT00000047657	2.06E-05	9257
ENSRNOT00000049336	2.06E-05	23983
ENSRNOT00000011765	2.06E-05	22492
ENSRNOT00000023562	2.06E-05	18710
ENSRNOT00000001498	2.06E-05	5296
ENSRNOT00000044804	2.06E-05	14102
ENSRNOT00000019560	2.06E-05	15117
ENSRNOT00000009319	2.06E-05	3476
ENSRNOT00000065743	2.06E-05	12135
ENSRNOT00000060433	2.06E-05	12015
ENSRNOT00000006804	2.06E-05	20403
ENSRNOT00000019073	2.06E-05	14691
ENSRNOT00000064420	2.06E-05	24611
ENSRNOT00000064532	2.07E-05	11424
ENSRNOT00000064145	2.07E-05	216
ENSRNOT00000048854	2.07E-05	592
ENSRNOT00000067751	2.07E-05	11403
ENSRNOT00000039964	2.07E-05	20173
ENSRNOT00000006663	2.07E-05	20424
ENSRNOT00000002736	2.07E-05	1278
ENSRNOT00000025318	2.07E-05	1897
ENSRNOT00000055833	2.07E-05	9168
ENSRNOT00000050061	2.07E-05	4244
ENSRNOT00000017085	2.07E-05	18968
ENSRNOT00000016244	2.07E-05	20495
ENSRNOT00000067774	2.07E-05	19893
ENSRNOT00000003414	2.07E-05	13352
ENSRNOT00000065926	2.07E-05	21418
ENSRNOT00000056924	2.07E-05	14526
ENSRNOT00000022779	2.07E-05	6670
ENSRNOT00000038032	2.07E-05	23731
ENSRNOT00000009354	2.07E-05	22835
ENSRNOT00000050182	2.07E-05	18308
ENSRNOT00000023927	2.07E-05	16773
ENSRNOT00000028815	2.08E-05	13873
ENSRNOT00000022440	2.08E-05	8853
ENSRNOT00000021656	2.08E-05	9950
ENSRNOT00000011970	2.08E-05	9562
ENSRNOT00000057572	2.08E-05	20344
ENSRNOT00000020417	2.08E-05	11098
ENSRNOT00000004504	2.08E-05	23933
ENSRNOT00000049698	2.08E-05	4825
ENSRNOT00000068565	2.08E-05	15617
ENSRNOT00000021935	2.08E-05	9339
ENSRNOT00000004780	2.08E-05	23168
ENSRNOT00000018603	2.08E-05	1627
ENSRNOT00000006824	2.08E-05	20276
ENSRNOT00000010270	2.08E-05	11548
ENSRNOT00000037457	2.08E-05	16856
ENSRNOT00000068552	2.08E-05	10793
ENSRNOT00000060149	2.08E-05	24201
ENSRNOT00000066440	2.08E-05	19155
ENSRNOT00000016633	2.09E-05	8527
ENSRNOT00000025411	2.09E-05	1496
ENSRNOT00000000360	2.09E-05	19552
ENSRNOT00000018591	2.09E-05	2134
ENSRNOT00000003013	2.09E-05	12259
ENSRNOT00000023521	2.09E-05	19160
ENSRNOT00000016082	2.09E-05	8503
ENSRNOT00000044576	2.09E-05	17198
ENSRNOT00000038395	2.09E-05	13106
ENSRNOT00000061183	2.09E-05	3908
ENSRNOT00000004088	2.09E-05	577
ENSRNOT00000013276	2.10E-05	5173
ENSRNOT00000011158	2.10E-05	23214
ENSRNOT00000035383	2.10E-05	12161
ENSRNOT00000017323	2.10E-05	16521
ENSRNOT00000047715	2.10E-05	5011
ENSRNOT00000013374	2.10E-05	6587
ENSRNOT00000020575	2.10E-05	65
ENSRNOT00000065756	2.10E-05	6940
ENSRNOT00000065641	2.10E-05	1009
ENSRNOT00000001282	2.10E-05	16564
ENSRNOT00000023615	2.10E-05	5798
ENSRNOT00000028475	2.10E-05	1876
ENSRNOT00000008464	2.11E-05	3947
ENSRNOT00000066487	2.11E-05	22721
ENSRNOT00000001716	2.11E-05	4654
ENSRNOT00000001368	2.11E-05	5749
ENSRNOT00000016230	2.11E-05	7439
ENSRNOT00000064095	2.11E-05	17152
ENSRNOT00000011303	2.11E-05	22819
ENSRNOT00000005608	2.11E-05	9414
ENSRNOT00000066310	2.11E-05	10705
ENSRNOT00000028517	2.11E-05	16386
ENSRNOT00000007761	2.11E-05	20129
ENSRNOT00000016347	2.11E-05	20589
ENSRNOT00000027455	2.11E-05	5428
ENSRNOT00000016242	2.12E-05	20590
ENSRNOT00000015842	2.12E-05	7423
ENSRNOT00000000642	2.12E-05	18634
ENSRNOT00000064375	2.12E-05	6999
ENSRNOT00000005310	2.12E-05	21226
ENSRNOT00000027834	2.12E-05	4299
ENSRNOT00000041897	2.12E-05	11905
ENSRNOT00000022169	2.12E-05	7776
ENSRNOT00000034669	2.12E-05	12945
ENSRNOT00000045902	2.12E-05	20041
ENSRNOT00000023889	2.12E-05	17749
ENSRNOT00000002496	2.12E-05	1779
ENSRNOT00000066694	2.12E-05	6445
ENSRNOT00000004948	2.12E-05	22349
ENSRNOT00000000441	2.12E-05	19460
ENSRNOT00000015067	2.12E-05	22532
ENSRNOT00000011010	2.12E-05	23604
ENSRNOT00000024364	2.13E-05	15648
ENSRNOT00000028445	2.13E-05	1925
ENSRNOT00000001398	2.13E-05	5711
ENSRNOT00000004519	2.13E-05	23992
ENSRNOT00000055681	2.13E-05	14248
ENSRNOT00000007623	2.13E-05	16788
ENSRNOT00000000444	2.13E-05	19458
ENSRNOT00000007932	2.13E-05	15783
ENSRNOT00000016493	2.13E-05	20062
ENSRNOT00000014271	2.13E-05	23311
ENSRNOT00000001631	2.13E-05	4741
ENSRNOT00000010778	2.13E-05	10441
ENSRNOT00000066521	2.13E-05	18709
ENSRNOT00000023314	2.13E-05	20299
ENSRNOT00000067375	2.14E-05	11122
ENSRNOT00000038067	2.14E-05	1601
ENSRNOT00000026212	2.14E-05	13544
ENSRNOT00000041750	2.14E-05	833
ENSRNOT00000001235	2.14E-05	16632
ENSRNOT00000044085	2.14E-05	4647
ENSRNOT00000006290	2.14E-05	8344
ENSRNOT00000024718	2.14E-05	3877
ENSRNOT00000044479	2.14E-05	5367
ENSRNOT00000011054	2.14E-05	23282
ENSRNOT00000017075	2.14E-05	9498
ENSRNOT00000008695	2.14E-05	1941
ENSRNOT00000028539	2.14E-05	16357
ENSRNOT00000012222	2.14E-05	22446
ENSRNOT00000024939	2.14E-05	3395
ENSRNOT00000020030	2.14E-05	11929
ENSRNOT00000007092	2.14E-05	19281
ENSRNOT00000022279	2.14E-05	8806
ENSRNOT00000031701	2.14E-05	8931
ENSRNOT00000065750	2.14E-05	11119
ENSRNOT00000006995	2.15E-05	19927
ENSRNOT00000019803	2.15E-05	13805
ENSRNOT00000048781	2.15E-05	6612
ENSRNOT00000030545	2.15E-05	4595
ENSRNOT00000036551	2.15E-05	16813
ENSRNOT00000038978	2.15E-05	13594
ENSRNOT00000007868	2.15E-05	15856
ENSRNOT00000032164	2.15E-05	8415
ENSRNOT00000066892	2.15E-05	18131
ENSRNOT00000031739	2.15E-05	12495
ENSRNOT00000000146	2.15E-05	20643
ENSRNOT00000035940	2.15E-05	20543
ENSRNOT00000012495	2.16E-05	9064
ENSRNOT00000019968	2.16E-05	11846
ENSRNOT00000024972	2.16E-05	19717
ENSRNOT00000020856	2.16E-05	23093
ENSRNOT00000028609	2.16E-05	16259
ENSRNOT00000056560	2.16E-05	14852
ENSRNOT00000026215	2.16E-05	13478
ENSRNOT00000027195	2.16E-05	6417
ENSRNOT00000066290	2.16E-05	4653
ENSRNOT00000025221	2.16E-05	2364
ENSRNOT00000022107	2.17E-05	8831
ENSRNOT00000001912	2.17E-05	3748
ENSRNOT00000014458	2.17E-05	22438
ENSRNOT00000068777	2.17E-05	7196
ENSRNOT00000028969	2.17E-05	18486
ENSRNOT00000047097	2.17E-05	22809
ENSRNOT00000037824	2.17E-05	10362
ENSRNOT00000013727	2.17E-05	292
ENSRNOT00000002511	2.17E-05	1764
ENSRNOT00000028173	2.17E-05	2885
ENSRNOT00000012383	2.17E-05	8010
ENSRNOT00000032054	2.17E-05	24465
ENSRNOT00000007522	2.17E-05	16853
ENSRNOT00000064709	2.17E-05	7237
ENSRNOT00000013548	2.17E-05	818
ENSRNOT00000054681	2.17E-05	18475
ENSRNOT00000010556	2.18E-05	10431
ENSRNOT00000012768	2.18E-05	7487
ENSRNOT00000065378	2.18E-05	1713
ENSRNOT00000007427	2.18E-05	18321
ENSRNOT00000039191	2.18E-05	18495
ENSRNOT00000002043	2.18E-05	3611
ENSRNOT00000014203	2.18E-05	234
ENSRNOT00000027579	2.18E-05	4885
ENSRNOT00000060344	2.18E-05	23785
ENSRNOT00000019810	2.18E-05	12853
ENSRNOT00000021657	2.18E-05	21665
ENSRNOT00000057162	2.18E-05	19590
ENSRNOT00000024959	2.18E-05	2826
ENSRNOT00000028103	2.18E-05	3260
ENSRNOT00000027631	2.18E-05	4861
ENSRNOT00000005138	2.18E-05	21812
ENSRNOT00000019587	2.18E-05	14640
ENSRNOT00000048252	2.18E-05	21275
ENSRNOT00000015853	2.18E-05	8467
ENSRNOT00000068551	2.19E-05	16777
ENSRNOT00000068125	2.19E-05	111
ENSRNOT00000068510	2.19E-05	7046
ENSRNOT00000025873	2.19E-05	14514
ENSRNOT00000004532	2.19E-05	24344
ENSRNOT00000002531	2.19E-05	1738
ENSRNOT00000028107	2.19E-05	2989
ENSRNOT00000003667	2.19E-05	12819
ENSRNOT00000031412	2.20E-05	3093
ENSRNOT00000011474	2.20E-05	22041
ENSRNOT00000016519	2.20E-05	19428
ENSRNOT00000012892	2.20E-05	7431
ENSRNOT00000010332	2.20E-05	10909
ENSRNOT00000003295	2.20E-05	13823
ENSRNOT00000008854	2.20E-05	3989
ENSRNOT00000066141	2.20E-05	16704
ENSRNOT00000005911	2.20E-05	8820
ENSRNOT00000039639	2.20E-05	15197
ENSRNOT00000032737	2.20E-05	4040
ENSRNOT00000030431	2.20E-05	18439
ENSRNOT00000030108	2.20E-05	5145
ENSRNOT00000001154	2.20E-05	17075
ENSRNOT00000006429	2.20E-05	7807
ENSRNOT00000027675	2.21E-05	4863
ENSRNOT00000026609	2.21E-05	12491
ENSRNOT00000009100	2.21E-05	1967
ENSRNOT00000061821	2.21E-05	5729
ENSRNOT00000012887	2.21E-05	7953
ENSRNOT00000035087	2.21E-05	3944
ENSRNOT00000016984	2.21E-05	18106
ENSRNOT00000004949	2.21E-05	22702
ENSRNOT00000015598	2.21E-05	9630
ENSRNOT00000003470	2.21E-05	13322
ENSRNOT00000044803	2.21E-05	1775
ENSRNOT00000023240	2.21E-05	20256
ENSRNOT00000006093	2.21E-05	9947
ENSRNOT00000066146	2.21E-05	11913
ENSRNOT00000061756	2.21E-05	16947
ENSRNOT00000063939	2.21E-05	11520
ENSRNOT00000044326	2.21E-05	10733
ENSRNOT00000023904	2.22E-05	17848
ENSRNOT00000068764	2.22E-05	10675
ENSRNOT00000065144	2.22E-05	11002
ENSRNOT00000020940	2.22E-05	24303
ENSRNOT00000043039	2.22E-05	2084
ENSRNOT00000020574	2.22E-05	24337
ENSRNOT00000001337	2.22E-05	5793
ENSRNOT00000019627	2.22E-05	13740
ENSRNOT00000064275	2.22E-05	13805
ENSRNOT00000007164	2.22E-05	18877
ENSRNOT00000026210	2.22E-05	14000
ENSRNOT00000056365	2.22E-05	12972
ENSRNOT00000047223	2.22E-05	18286
ENSRNOT00000000753	2.22E-05	18190
ENSRNOT00000033934	2.22E-05	4515
ENSRNOT00000003277	2.23E-05	14303
ENSRNOT00000018809	2.23E-05	3664
ENSRNOT00000025385	2.23E-05	1422
ENSRNOT00000001799	2.23E-05	4215
ENSRNOT00000026564	2.23E-05	12472
ENSRNOT00000001968	2.23E-05	3706
ENSRNOT00000002173	2.23E-05	3097
ENSRNOT00000036172	2.23E-05	10553
ENSRNOT00000045261	2.23E-05	1001
ENSRNOT00000001201	2.23E-05	16667
ENSRNOT00000014484	2.23E-05	24500
ENSRNOT00000014560	2.23E-05	23353
ENSRNOT00000024828	2.23E-05	4912
ENSRNOT00000025152	2.24E-05	2358
ENSRNOT00000016035	2.24E-05	8423
ENSRNOT00000005817	2.24E-05	8864
ENSRNOT00000001979	2.24E-05	3690
